mounted, id, time
10000, 79, 2253
10000, 91, 2265
10000, 221, 2106
10000, 115, 2147
10000, 255, 2008
10000, 200, 2150
10000, 65, 2300
10000, 300, 2007
10000, 134, 2159
10000, 198, 2247
10000, 84, 2329
10000, 185, 2254
10000, 227, 2263
10000, 253, 2181
10000, 321, 2023
10000, 451, 1450
10000, 326, 1993
10000, 149, 2350
10000, 238, 2231
10000, 237, 2252
10000, 144, 2344
10000, 89, 2295
10000, 258, 2190
10000, 270, 2222
10000, 269, 2050
10000, 378, 1625
10000, 272, 2159
10000, 284, 2087
10000, 54, 2434
10000, 264, 2268
10000, 301, 2164
10000, 163, 2458
10000, 62, 2495
10000, 219, 2348
10000, 297, 2096
10000, 215, 2436
10000, 302, 2222
10000, 192, 2492
10000, 229, 2400
10000, 114, 2471
10000, 235, 2447
10000, 93, 2555
10000, 189, 2502
10000, 187, 2519
10000, 174, 2520
10000, 319, 2219
10000, 172, 2474
10000, 118, 2499
10000, 303, 2306
10000, 310, 2021
10000, 175, 2552
10000, 137, 2500
10000, 222, 2438
10000, 247, 2464
10000, 133, 2478
10000, 328, 2272
10000, 182, 2601
10000, 151, 2613
10000, 257, 2420
10000, 248, 2499
10000, 202, 2554
10000, 87, 2575
10000, 120, 2567
10000, 259, 2497
10000, 236, 2478
10000, 289, 2452
10000, 233, 2563
10000, 195, 2635
10000, 119, 2613
10000, 212, 2639
10000, 305, 2150
10000, 268, 2519
10000, 291, 2495
10000, 290, 2486
10000, 244, 2590
10000, 280, 2525
10000, 376, 2280
10000, 226, 2610
10000, 116, 2688
10000, 188, 2780
10000, 201, 2726
10000, 178, 2790
10000, 85, 2799
10000, 402, 2059
10000, 388, 2353
10000, 135, 2689
10000, 63, 2869
10000, 64, 2868
10000, 186, 2864
10000, 252, 2784
10000, 279, 2703
10000, 271, 2715
10000, 422, 2206
10000, 26, 2972
10000, 312, 2447
10000, 170, 2745
10000, 109, 2913
10000, 193, 2985
10000, 281, 2604
10000, 327, 2394
10000, 146, 3126
10000, 250, 2923
10000, 246, 2933
10000, 206, 3091
10000, 342, 2576
10000, 196, 3138
10000, 381, 2418
10000, 318, 2987
10000, 267, 3032
10000, 177, 3254
10000, 184, 3242
10000, 136, 3270
10000, 317, 2983
10000, 220, 3219
10000, 387, 2772
10000, 211, 3353
10000, 287, 3095
10000, 332, 2971
10000, 68, 3403
10000, 57, 3378
10000, 407, 2748
10000, 139, 3302
10000, 277, 3250
10000, 117, 3364
10000, 127, 3287
10000, 256, 3095
10000, 150, 3430
10000, 230, 3317
10000, 209, 3420
10000, 444, 2296
10000, 292, 3140
10000, 383, 2797
10000, 348, 2887
10000, 349, 2886
10000, 276, 3270
10000, 425, 2709
10000, 138, 3407
10000, 399, 2844
10000, 334, 3018
10000, 265, 3361
10000, 350, 3036
10000, 216, 3473
10000, 352, 3057
10000, 358, 3128
10000, 88, 3464
10000, 129, 3427
10000, 285, 3327
10000, 469, 2642
10000, 164, 3604
10000, 423, 2751
10000, 396, 2902
10000, 341, 3132
10000, 110, 3550
10000, 331, 3186
10000, 364, 3013
10000, 311, 3086
10000, 207, 3581
10000, 325, 3265
10000, 132, 3497
10000, 124, 3483
10000, 179, 3614
10000, 395, 3001
10000, 274, 3453
10000, 148, 3649
10000, 438, 2847
10000, 365, 3256
10000, 239, 3612
10000, 389, 3284
10000, 414, 3174
10000, 509, 2553
10000, 459, 2991
10000, 375, 3452
10000, 385, 3435
10000, 479, 3050
10000, 356, 3692
10000, 357, 3627
10000, 75, 4132
10000, 324, 3796
10000, 307, 3476
10000, 367, 3632
10000, 205, 4230
10000, 373, 3728
10000, 464, 3348
10000, 392, 3543
10000, 473, 3539
10000, 329, 4088
10000, 320, 4108
10000, 314, 3967
10000, 323, 4278
10000, 454, 3577
10000, 371, 4051
10000, 477, 3710
10000, 363, 3868
10000, 384, 4061
10000, 481, 3656
10000, 330, 4327
10000, 359, 4136
10000, 343, 4276
10000, 433, 3457
10000, 368, 4158
10000, 394, 4156
10000, 443, 3944
10000, 441, 3989
10000, 130, 4802
10000, 361, 4455
10000, 401, 4263
10000, 298, 4562
10000, 345, 4448
10000, 445, 3993
10000, 263, 4780
10000, 333, 4494
10000, 316, 4455
10000, 434, 3792
10000, 379, 4560
10000, 480, 3946
10000, 403, 4452
10000, 468, 4074
10000, 308, 4457
10000, 474, 3923
10000, 374, 4121
10000, 240, 4853
10000, 494, 3796
10000, 449, 4147
10000, 83, 5052
10000, 157, 5061
10000, 344, 4600
10000, 426, 4247
10000, 369, 4425
10000, 224, 4962
10000, 411, 4426
10000, 467, 4152
10000, 299, 4837
10000, 228, 4735
10000, 492, 3834
10000, 599, 3554
10000, 420, 4062
10000, 362, 4699
10000, 337, 4492
10000, 476, 3971
10000, 304, 4896
10000, 486, 3913
10000, 353, 4689
10000, 453, 4353
10000, 470, 4313
10000, 306, 4604
10000, 436, 4444
10000, 457, 4374
10000, 419, 4586
10000, 529, 3591
10000, 95, 5321
10000, 713, 3600
10000, 488, 4056
10000, 428, 4524
10000, 98, 5376
10000, 764, 3267
10000, 234, 5258
10000, 366, 4895
10000, 487, 4077
10000, 437, 4540
10000, 335, 4742
10000, 391, 4530
10000, 340, 4998
10000, 483, 4160
10000, 409, 4824
10000, 418, 4685
10000, 558, 3978
10000, 336, 5018
10000, 390, 4693
10000, 421, 4730
10000, 142, 5485
10000, 501, 4126
10000, 377, 4990
10000, 804, 3068
10000, 386, 4878
10000, 398, 4840
10000, 520, 4184
10000, 404, 4945
10000, 424, 4824
10000, 540, 3915
10000, 493, 4291
10000, 516, 4130
10000, 598, 3954
10000, 566, 4142
10000, 147, 5593
10000, 619, 4098
10000, 440, 4731
10000, 372, 5033
10000, 597, 4115
10000, 405, 5182
10000, 380, 5328
10000, 429, 5069
10000, 122, 5851
10000, 382, 5447
10000, 628, 4444
10000, 581, 4376
10000, 489, 4605
10000, 417, 5369
10000, 435, 4957
10000, 458, 5137
10000, 456, 5147
10000, 370, 5486
10000, 455, 5181
10000, 505, 4742
10000, 410, 5613
10000, 512, 4784
10000, 608, 4685
10000, 482, 4919
10000, 650, 4679
10000, 511, 4909
10000, 496, 4986
10000, 669, 4405
10000, 463, 5210
10000, 472, 5356
10000, 658, 4761
10000, 204, 6249
10000, 526, 4959
10000, 510, 4846
10000, 442, 5424
10000, 309, 5810
10000, 346, 5696
10000, 570, 4772
10000, 689, 4774
10000, 412, 5696
10000, 527, 4994
10000, 579, 4867
10000, 313, 5913
10000, 517, 5014
10000, 543, 4803
10000, 430, 5653
10000, 413, 5789
10000, 521, 4852
10000, 514, 4874
10000, 779, 4187
10000, 507, 4997
10000, 580, 4859
10000, 549, 4925
10000, 631, 4828
10000, 214, 6409
10000, 724, 4452
10000, 446, 5543
10000, 568, 4906
10000, 408, 5846
10000, 602, 4888
10000, 586, 4864
10000, 554, 4714
10000, 614, 4920
10000, 576, 4882
10000, 503, 5082
10000, 355, 6076
10000, 559, 4960
10000, 315, 6006
10000, 624, 4966
10000, 416, 5952
10000, 397, 5826
10000, 610, 5024
10000, 655, 5079
10000, 497, 5372
10000, 338, 5917
10000, 461, 5497
10000, 546, 5150
10000, 92, 6697
10000, 670, 5001
10000, 531, 4808
10000, 701, 4976
10000, 626, 5158
10000, 656, 5154
10000, 678, 5041
10000, 448, 5813
10000, 562, 5223
10000, 553, 5189
10000, 475, 5743
10000, 495, 5452
10000, 490, 5397
10000, 447, 5449
10000, 715, 5025
10000, 525, 5358
10000, 567, 5183
10000, 500, 5277
10000, 400, 6016
10000, 542, 5175
10000, 587, 5167
10000, 541, 5136
10000, 406, 6147
10000, 498, 5525
10000, 415, 6060
10000, 471, 5835
10000, 515, 5250
10000, 452, 5882
10000, 627, 5255
10000, 657, 5227
10000, 460, 5647
10000, 629, 4965
10000, 646, 5072
10000, 572, 5252
10000, 748, 4809
10000, 684, 5201
10000, 450, 5945
10000, 465, 5755
10000, 613, 5354
10000, 648, 5271
10000, 545, 5353
10000, 544, 5409
10000, 698, 5200
10000, 502, 5594
10000, 431, 6030
10000, 393, 6004
10000, 354, 6439
10000, 654, 5307
10000, 642, 4948
10000, 582, 5326
10000, 557, 5347
10000, 737, 4941
10000, 717, 5242
10000, 548, 5438
10000, 603, 5305
10000, 561, 5308
10000, 535, 5233
10000, 819, 4317
10000, 513, 5435
10000, 727, 5008
10000, 432, 6186
10000, 651, 5366
10000, 484, 5972
10000, 773, 4584
10000, 653, 5380
10000, 462, 6029
10000, 491, 5774
10000, 275, 6810
10000, 551, 5526
10000, 704, 5188
10000, 768, 4698
10000, 636, 5378
10000, 466, 5896
10000, 726, 5202
10000, 716, 5335
10000, 770, 4636
10000, 591, 5455
10000, 731, 5223
10000, 439, 6147
10000, 721, 5035
10000, 550, 5488
10000, 690, 5195
10000, 589, 5468
10000, 499, 5746
10000, 578, 5663
10000, 573, 5634
10000, 616, 5628
10000, 652, 5600
10000, 638, 5336
10000, 755, 5217
10000, 565, 5707
10000, 615, 5455
10000, 702, 5501
10000, 536, 5104
10000, 508, 5684
10000, 663, 5532
10000, 563, 5755
10000, 600, 5660
10000, 699, 5485
10000, 667, 5619
10000, 661, 5365
10000, 637, 5685
10000, 522, 5754
10000, 696, 5595
10000, 686, 5405
10000, 807, 4920
10000, 711, 5601
10000, 660, 5513
10000, 720, 5337
10000, 524, 5826
10000, 556, 5833
10000, 740, 5396
10000, 707, 5703
10000, 788, 5070
10000, 577, 5942
10000, 590, 5819
10000, 523, 6123
10000, 519, 5959
10000, 596, 5657
10000, 647, 5824
10000, 756, 5482
10000, 538, 5661
10000, 584, 5879
10000, 485, 6291
10000, 681, 5196
10000, 729, 5653
10000, 753, 5400
10000, 746, 5422
10000, 612, 6007
10000, 620, 6019
10000, 742, 5643
10000, 571, 5964
10000, 692, 5549
10000, 564, 5982
10000, 659, 5785
10000, 728, 5836
10000, 664, 5855
10000, 725, 5799
10000, 744, 5602
10000, 641, 5670
10000, 601, 6077
10000, 735, 5661
10000, 662, 5694
10000, 679, 5662
10000, 478, 6764
10000, 763, 5546
10000, 780, 5553
10000, 555, 6142
10000, 560, 6170
10000, 671, 5734
10000, 734, 5786
10000, 639, 6156
10000, 649, 6214
10000, 569, 6113
10000, 803, 5211
10000, 518, 6528
10000, 705, 6026
10000, 575, 6248
10000, 750, 5703
10000, 685, 6277
10000, 802, 5585
10000, 688, 6261
10000, 687, 6295
10000, 676, 5923
10000, 842, 5076
10000, 674, 5909
10000, 798, 5248
10000, 634, 6387
10000, 617, 6144
10000, 583, 6396
10000, 710, 5982
10000, 506, 6552
10000, 694, 6150
10000, 625, 6220
10000, 682, 6045
10000, 839, 5219
10000, 588, 6437
10000, 633, 6331
10000, 595, 6242
10000, 547, 6603
10000, 754, 6151
10000, 712, 6317
10000, 622, 6595
10000, 611, 6566
10000, 757, 6149
10000, 806, 5852
10000, 697, 6449
10000, 666, 6631
10000, 810, 5510
10000, 765, 6111
10000, 609, 6466
10000, 680, 6150
10000, 816, 5629
10000, 675, 6314
10000, 719, 6397
10000, 722, 6295
10000, 528, 6795
10000, 530, 6783
10000, 635, 6797
10000, 632, 6776
10000, 604, 6480
10000, 623, 6774
10000, 782, 6089
10000, 668, 6732
10000, 347, 7805
10000, 585, 6826
10000, 607, 6755
10000, 772, 5884
10000, 739, 6377
10000, 552, 6817
10000, 730, 6436
10000, 618, 6654
10000, 799, 5857
10000, 777, 6319
10000, 709, 6472
10000, 821, 5830
10000, 854, 5396
10000, 797, 5746
10000, 813, 5809
10000, 706, 6821
10000, 693, 6463
10000, 703, 6797
10000, 801, 5964
10000, 741, 6591
10000, 818, 5949
10000, 673, 6529
10000, 733, 6639
10000, 504, 7051
10000, 749, 6452
10000, 809, 6267
10000, 592, 7006
10000, 745, 6550
10000, 644, 6088
10000, 761, 6504
10000, 751, 6631
10000, 574, 7176
10000, 766, 6528
10000, 825, 5917
10000, 784, 6532
10000, 708, 6682
10000, 781, 6459
10000, 736, 6678
10000, 793, 6340
10000, 785, 6519
10000, 665, 6878
10000, 815, 6036
10000, 593, 7348
10000, 820, 6182
10000, 533, 7009
10000, 539, 7017
10000, 605, 7270
10000, 691, 6887
10000, 791, 6546
10000, 640, 6979
10000, 926, 5490
10000, 811, 6287
10000, 783, 6478
10000, 672, 6932
10000, 752, 6900
10000, 778, 6729
10000, 790, 6496
10000, 866, 5824
10000, 787, 6644
10000, 769, 6485
10000, 732, 7000
10000, 922, 5753
10000, 758, 7041
10000, 760, 6982
10000, 826, 6358
10000, 743, 7146
10000, 831, 6271
10000, 829, 6393
10000, 853, 6299
10000, 606, 7043
10000, 986, 5749
10000, 860, 6129
10000, 966, 5822
10000, 786, 6979
10000, 747, 7105
10000, 872, 6176
10000, 695, 7216
10000, 848, 6391
10000, 902, 6032
10000, 677, 7323
10000, 762, 7039
10000, 941, 6165
10000, 683, 7279
10000, 808, 6821
10000, 830, 6463
10000, 812, 6795
10000, 643, 6844
10000, 534, 7337
10000, 723, 7386
10000, 774, 7151
10000, 844, 6571
10000, 877, 6216
10000, 895, 5872
10000, 913, 6339
10000, 775, 7399
10000, 880, 5986
10000, 855, 6621
10000, 532, 7504
10000, 594, 7950
10000, 916, 6362
10000, 792, 7183
10000, 892, 6247
10000, 759, 7590
10000, 991, 6141
10000, 933, 6373
10000, 936, 6515
10000, 814, 7037
10000, 800, 7178
10000, 981, 6319
10000, 905, 6407
10000, 738, 7355
10000, 714, 7762
10000, 876, 6448
10000, 833, 7003
10000, 851, 6714
10000, 972, 6153
10000, 847, 6928
10000, 997, 6241
10000, 767, 7633
10000, 962, 6530
10000, 771, 7583
10000, 925, 6605
10000, 827, 7231
10000, 865, 6569
10000, 882, 6700
10000, 992, 6336
10000, 822, 7199
10000, 956, 6826
10000, 988, 6552
10000, 947, 6970
10000, 945, 6905
10000, 973, 6749
10000, 938, 6852
10000, 937, 6842
10000, 949, 6901
10000, 879, 6839
10000, 867, 6961
10000, 954, 6824
10000, 875, 7094
10000, 873, 7109
10000, 904, 6965
10000, 912, 7113
10000, 794, 7943
10000, 930, 7149
10000, 881, 7204
10000, 837, 7477
10000, 869, 7088
10000, 878, 7252
10000, 894, 7213
10000, 789, 7833
10000, 795, 7750
10000, 935, 7204
10000, 824, 7745
10000, 963, 7057
10000, 939, 7255
10000, 887, 7076
10000, 970, 7096
10000, 990, 6878
10000, 978, 7103
10000, 971, 6978
10000, 857, 7070
10000, 621, 8898
10000, 840, 7697
10000, 918, 7333
10000, 964, 7191
10000, 968, 7229
10000, 852, 7664
10000, 849, 7737
10000, 823, 7850
10000, 951, 7399
10000, 960, 7315
10000, 944, 7179
10000, 975, 7149
10000, 917, 7284
10000, 846, 7698
10000, 919, 7267
10000, 861, 7252
10000, 850, 7763
10000, 898, 7341
10000, 645, 7997
10000, 885, 7344
10000, 805, 8242
10000, 776, 8102
10000, 953, 7523
10000, 911, 7643
10000, 838, 7899
10000, 979, 7360
10000, 987, 7297
10000, 843, 7947
10000, 537, 8724
10000, 896, 7567
10000, 856, 7592
10000, 985, 7345
10000, 959, 7454
10000, 907, 7555
10000, 940, 7765
10000, 989, 7344
10000, 915, 7874
10000, 886, 7767
10000, 995, 7483
10000, 834, 7822
10000, 845, 8254
10000, 909, 7828
10000, 961, 7882
10000, 942, 7896
10000, 897, 8074
10000, 901, 7852
10000, 910, 8018
10000, 969, 7760
10000, 967, 7812
10000, 828, 8402
10000, 999, 7691
10000, 858, 7916
10000, 931, 7986
10000, 921, 8112
10000, 920, 8129
10000, 998, 7722
10000, 996, 7789
10000, 957, 8153
10000, 864, 8124
10000, 927, 8144
10000, 943, 8372
10000, 982, 7919
10000, 993, 7971
10000, 888, 8117
10000, 890, 8257
10000, 891, 8415
10000, 874, 8393
10000, 1000, 7972
10000, 870, 8520
10000, 835, 8786
10000, 871, 8602
10000, 950, 8483
10000, 863, 8577
10000, 976, 8574
10000, 883, 8655
10000, 923, 8724
10000, 977, 8783
10000, 948, 8892
10000, 929, 8891
10000, 934, 8956
10000, 928, 9095
10000, 984, 8905
10000, 889, 9335
10000, 903, 9363
10000, 841, 9776
10000, 868, 9446
10000, 965, 9367
10000, 884, 9202
10000, 974, 9388
10000, 932, 9593
10000, 862, 10533
